44, 0.045, 0.03, 0, -5.53168948205437e-6, -3.6508505221293e-4, -1.99996311624037e-4
45, 0.045, 0.04, 0, -6.56116973664372e-6, -3.68513179797013e-4, -2.02968889465029e-4
46, 0.04875, -0.04, 0, -6.99327061680779e-6, -4.46178350541573e-4, -1.29240217131848e-4
47, 0.04875, -0.03, 0, -5.95807544655042e-6, -4.46208344612812e-4, -1.266812069752e-4
48, 0.04875, -0.02, 0, -5.2181302731968e-6, -4.46235339946707e-4, -1.24853770076072e-4
49, 0.04875, -0.01, 0, -4.77395551033642e-6, -4.46252131543964e-4, -1.23757463367983e-4
50, 0.04875, -3.46944695195361e-18, 0, -4.6258626443405e-6, -4.46257674696464e-4, -1.23392049467115e-4
51, 0.04875, 0.01, 0, -4.77395551245679e-6, -4.46252131592736e-4, -1.23757463348192e-4
52, 0.04875, 0.02, 0, -5.21813027602396e-6, -4.46235342417818e-4, -1.24853770225914e-4
53, 0.04875, 0.03, 0, -5.95807544867079e-6, -4.46208345408713e-4, -1.26681207136352e-4
54, 0.04875, 0.04, 0, -6.99327061256704e-6, -4.46178348199108e-4, -1.29240217096508e-4
55, 0.0525, -0.04, 0, -8.06142158860868e-6, -4.62386177583961e-4, -1.2549646135602e-4
56, 0.0525, -0.03, 0, -7.02625046567216e-6, -4.62372557735284e-4, -1.23113821229667e-4
57, 0.0525, -0.02, 0, -6.28641902860029e-6, -4.62295316542566e-4, -1.21410385151618e-4
58, 0.0525, -0.01, 0, -5.84233614253834e-6, -4.62193593509804e-4, -1.20387439178473e-4
59, 0.0525, -3.46944695195361e-18, 0, -5.69429049286369e-6, -4.62232949499531e-4, -1.20047892293961e-4
60, 0.0525, 0.01, 0, -5.84233614324513e-6, -4.62193593507684e-4, -1.20387439179887e-4
61, 0.0525, 0.02, 0, -6.28641902294597e-6, -4.62295314508277e-4, -1.21410384793269e-4
62, 0.0525, 0.03, 0, -7.0262504699129e-6, -4.62372526110499e-4, -1.23113822142857e-4
63, 0.0525, 0.04, 0, -8.06142160486487e-6, -4.62386129655176e-4, -1.25496459651916e-4
64, 0.05625, -0.04, 0, -9.75186138719128e-6, -4.69212947766864e-4, -1.29782880160923e-4
65, 0.05625, -0.03, 0, -8.72152660967386e-6, -4.69530754675927e-4, -1.27519863511168e-4
66, 0.05625, -0.02, 0, -7.98525661537062e-6, -4.69757893143055e-4, -1.25901063452262e-4
67, 0.05625, -0.01, 0, -7.54336832477004e-6, -4.69896018518418e-4, -1.24928870765519e-4
68, 0.05625, -3.46944695195361e-18, 0, -7.39605122088783e-6, -4.69942573371507e-4, -1.2460465934308e-4
69, 0.05625, 0.01, 0, -7.54336834102623e-6, -4.69896009621396e-4, -1.2492887154583e-4
70, 0.05625, 0.02, 0, -7.98525661042309e-6, -4.69757895542077e-4, -1.25901063444487e-4
71, 0.05625, 0.03, 0, -8.72152661532819e-6, -4.69530824779109e-4, -1.27519863461691e-4
72, 0.05625, 0.04, 0, -9.7518613935524e-6, -4.69212746391105e-4, -1.29782879995531e-4
73, 0.06, -0.04, 0, -1.20510281330612e-5, -4.74909844362025e-4, -1.35898540282305e-4
74, 0.06, -0.03, 0, -1.10298064821497e-5, -4.75236074711459e-4, -1.33730891330346e-4
75, 0.06, -0.02, 0, -1.03001094252152e-5, -4.75470053545785e-4, -1.32179852743359e-4
76, 0.06, -0.01, 0, -9.86218992359208e-6, -4.75577952003453e-4, -1.31248746648352e-4
77, 0.06, -3.46944695195361e-18, 0, -9.71620105252801e-6, -4.75599712320243e-4, -1.30938431246713e-4
78, 0.06, 0.01, 0, -9.86218991723096e-6, -4.75577943153075e-4, -1.31248747235e-4
79, 0.06, 0.02, 0, -1.03001094061318e-5, -4.75470180709617e-4, -1.32179850296401e-4
80, 0.06, 0.03, 0, -1.10298065408134e-5, -4.7523628181142e-4, -1.33730886154415e-4
81, 0.06, 0.04, 0, -1.2051028147197e-5, -4.74909911120486e-4, -1.35898538063644e-4
