1, -0.01, -0.07, 0, -3.46664528421321e-5, -0.00121744016508075
2, -0.01, -0.035, 0, -3.46488822492233e-5, -0.00121099672885713
3, -0.01, 0.0, 0, -3.46443961266433e-5, -0.00120885008127923
4, -0.01, 0.035, 0, -3.46488822513436e-5, -0.00121099672885571
5, -0.01, 0.07, 0, -3.46664528350642e-5, -0.00121744016508288
6, -0.00875, -0.07, 0, -2.82393577405849e-5, -0.00122174614204155
7, -0.00875, -0.035, 0, -2.82335103673524e-5, -0.00121530751173138
8, -0.00875, 0.0, 0, -2.82339978870564e-5, -0.00121316360898192
9, -0.00875, 0.035, 0, -2.82335103666456e-5, -0.00121530751173067
10, -0.00875, 0.07, 0, -2.82393577483596e-5, -0.00122174614203872
11, -0.0075, -0.07, 0, -2.19452817526826e-5, -0.00122620467231491
12, -0.0075, -0.035, 0, -2.19454738348167e-5, -0.0012197756520544
13, -0.0075, 0.0, 0, -2.19484162163831e-5, -0.00121763485594501
14, -0.0075, 0.035, 0, -2.19454738326963e-5, -0.00121977565204733
15, -0.0075, 0.07, 0, -2.19452817519758e-5, -0.00122620467231067
16, -0.00625, -0.07, 0, -1.60124372522972e-5, -0.00123058671407089
17, -0.00625, -0.035, 0, -1.60143326132105e-5, -0.00122416986728286
18, -0.00625, 0.0, 0, -1.601751347628e-5, -0.00122203250154962
19, -0.00625, 0.035, 0, -1.60143326082629e-5, -0.0012241698672758
20, -0.00625, 0.07, 0, -1.60124372565379e-5, -0.00123058671407442
21, -0.005, -0.07, 0, -1.06876160796132e-5, -0.00123464455182471
22, -0.005, -0.035, 0, -1.06880965682292e-5, -0.00122824049150556
23, -0.005, 0.0, 0, -1.0689941796277e-5, -0.00122610687233822
24, -0.005, 0.035, 0, -1.06880965703495e-5, -0.00122824049149849
25, -0.005, 0.07, 0, -1.0687616076786e-5, -0.00123464455182683
26, -0.00375, -0.07, 0, -6.21930242282746e-6, -0.00123812856262517
27, -0.00375, -0.035, 0, -6.21659020005341e-6, -0.00123173644839248
28, -0.00375, 0.0, 0, -6.21617591543865e-6, -0.00122960660916839
29, -0.00375, 0.035, 0, -6.21659018733117e-6, -0.00123173644838966
30, -0.00375, 0.07, 0, -6.21930242353424e-6, -0.00123812856262941
31, -0.0025, -0.07, 0, -2.83660541446743e-6, -0.00124080888617389
32, -0.0025, -0.035, 0, -2.83016362923495e-6, -0.00123442657721725
33, -0.0025, 0.0, 0, -2.82724740350297e-6, -0.00123230002845859
34, -0.0025, 0.035, 0, -2.8301636115652e-6, -0.00123442657722149
35, -0.0025, 0.07, 0, -2.83660541941496e-6, -0.00124080888617672
36, -0.00125, -0.07, 0, -7.27152573054051e-7, -0.00124249885871646
37, -0.00125, -0.035, 0, -7.16304800277689e-7, -0.00123612302102025
38, -0.00125, 0.0, 0, -7.11523421706765e-7, -0.00123399871726461
39, -0.00125, 0.035, 0, -7.16304828549289e-7, -0.00123612302100752
40, -0.00125, 0.07, 0, -7.27152590017011e-7, -0.00124249885871716
41, -4.33680868994202e-19, -0.07, 0, -1.17224636749941e-8, -0.00124307635680746
42, -4.33680868994202e-19, -0.035, 0, 2.41536552710215e-9, -0.00123670278324782
43, -4.33680868994202e-19, 0.0, 0, 7.76268792363151e-9, -0.00123457927629884
44, -4.33680868994202e-19, 0.035, 0, 2.41539521227917e-9, -0.00123670278324005
45, -4.33680868994202e-19, 0.07, 0, -1.1722464381784e-8, -0.00124307635680463
46, 0.00125, -0.07, 0, -7.2715252075159e-7, -0.00124249885871716
47, 0.00125, -0.035, 0, -7.16304804518429e-7, -0.0012361230210153
48, 0.00125, 0.0, 0, -7.11523441496885e-7, -0.00123399871727592
49, 0.00125, 0.035, 0, -7.16304815120279e-7, -0.00123612302102095
50, 0.00125, 0.07, 0, -7.2715252852628e-7, -0.00124249885871221
51, 0.0025, -0.07, 0, -2.83660541093348e-6, -0.00124080888617318
52, 0.0025, -0.035, 0, -2.83016361227199e-6, -0.00123442657722573
53, 0.0025, 0.0, 0, -2.82724740703692e-6, -0.00123230002845293
54, 0.0025, 0.035, 0, -2.83016361085841e-6, -0.00123442657722502
55, 0.0025, 0.07, 0, -2.83660542153533e-6, -0.00124080888617318
56, 0.00375, -0.07, 0, -6.21930241787992e-6, -0.00123812856262234
57, 0.00375, -0.035, 0, -6.21659020217378e-6, -0.00123173644838471
58, 0.00375, 0.0, 0, -6.21617591543865e-6, -0.0012296066091698
59, 0.00375, 0.035, 0, -6.21659019863982e-6, -0.00123173644838188
60, 0.00375, 0.07, 0, -6.21930242353424e-6, -0.00123812856263366
61, 0.005, -0.07, 0, -1.06876160753724e-5, -0.00123464455182188
62, 0.005, -0.035, 0, -1.06880965774174e-5, -0.00122824049150062
63, 0.005, 0.0, 0, -1.06899417976906e-5, -0.00122610687234599
64, 0.005, 0.035, 0, -1.06880965795378e-5, -0.00122824049150627
65, 0.005, 0.07, 0, -1.068761608032e-5, -0.00123464455182612
66, 0.00625, -0.07, 0, -1.60124372530039e-5, -0.00123058671407725
67, 0.00625, -0.035, 0, -1.60143326061426e-5, -0.00122416986728216
68, 0.00625, 0.0, 0, -1.60175134784004e-5, -0.00122203250155811
69, 0.00625, 0.035, 0, -1.60143326033154e-5, -0.00122416986727862
70, 0.00625, 0.07, 0, -1.60124372607787e-5, -0.00123058671407442
71, 0.0075, -0.07, 0, -2.19452817519758e-5, -0.00122620467231209
72, 0.0075, -0.035, 0, -2.19454738312827e-5, -0.00121977565205016
73, 0.0075, 0.0, 0, -2.19484162213306e-5, -0.00121763485595137
74, 0.0075, 0.035, 0, -2.19454738334031e-5, -0.00121977565204945
75, 0.0075, 0.07, 0, -2.19452817533894e-5, -0.00122620467231209
76, 0.00875, -0.07, 0, -2.82393577434121e-5, -0.00122174614204579
77, 0.00875, -0.035, 0, -2.82335103602845e-5, -0.00121530751172572
78, 0.00875, 0.0, 0, -2.82339978863497e-5, -0.00121316360898616
