 1, 0, 0, 0, 0.840698160048649, 0.86945307662945
 2, 0, 0.0181818181818181, 0, 0.840836524738697, 0.86959736799181
 3, 0, 0.0363636363636363, 0, 0.841251530437955, 0.870030075236614
 4, 0, 0.0545454545454545, 0, 0.841942912504175, 0.870750683546283
 5, 0, 0.0727272727272727, 0, 0.842910231441905, 0.871758337396036
 6, 0, 0.0909090909090909, 0, 0.844152875637277, 0.873051849219091
 7, 0, 0.109090909090909, 0, 0.845670064623544, 0.874629703064288
 8, 0, 0.127272727272727, 0, 0.847460852800927, 0.876490064568747
 9, 0, 0.145454545454545, 0, 0.849524135461836, 0.878630768796259
 10, 0, 0.163636363636364, 0, 0.851858654360573, 0.881049378385508
 11, 0, 0.181818181818182, 0, 0.854463003581564, 0.883743133115911
 12, 0, 0.2, 0, 0.857335637926566, 0.886709036598407
 13, 0.01, 0, 0, 0.838622413326678, 0.871528610759845
 14, 0.01, 0.0181818181818181, 0, 0.838761761704637, 0.871671936828923
 15, 0.01, 0.0363636363636363, 0, 0.839179709476954, 0.872101752174169
 16, 0.01, 0.0545454545454545, 0, 0.839875965161965, 0.87281756975857
 17, 0.01, 0.0727272727272727, 0, 0.840850045148679, 0.873818580199696
 18, 0.01, 0.0909090909090909, 0, 0.842101276871275, 0.875103653845761
 19, 0.01, 0.109090909090909, 0, 0.843628802864808, 0.876671352173488
 20, 0.01, 0.127272727272727, 0, 0.84543158728285, 0.878519912738198
 21, 0.01, 0.145454545454545, 0, 0.84750842050903, 0.880647300523117
 22, 0.01, 0.163636363636364, 0, 0.849857928340512, 0.883051165954452
 23, 0.01, 0.181818181818182, 0, 0.85247857931044, 0.885728894195933
 24, 0.01, 0.2, 0, 0.855368693543486, 0.88867758167665
 25, 0.02, 0, 0, 0.833538736794363, 0.876611564547648
 26, 0.02, 0.0181818181818181, 0, 0.833680005378707, 0.876753017894653
 27, 0.02, 0.0363636363636363, 0, 0.834103699745877, 0.877177227909612
 28, 0.02, 0.0545454545454545, 0, 0.834809486585991, 0.877883746200184
 29, 0.02, 0.0727272727272727, 0, 0.835796813179211, 0.878871831355522
 30, 0.02, 0.0909090909090909, 0, 0.837064910713168, 0.880140445613058
 31, 0.02, 0.109090909090909, 0, 0.83861280033841, 0.881688261325051
 32, 0.02, 0.127272727272727, 0, 0.840439300399481, 0.883513656309809
 33, 0.02, 0.145454545454545, 0, 0.842543032839928, 0.885614761019493
 34, 0.02, 0.163636363636364, 0, 0.844922433715789, 0.887989396716445
 35, 0.02, 0.181818181818182, 0, 0.847575762951292, 0.890635151066629
 36, 0.02, 0.2, 0, 0.850501114939397, 0.893549332485893
 37, 0.03, 0, 0, 0.82702765507912, 0.883121113134534
 38, 0.03, 0.0181818181818181, 0, 0.827170838840678, 0.883260706834047
 39, 0.03, 0.0363636363636363, 0, 0.827600268111733, 0.883679348282421
 40, 0.03, 0.0545454545454545, 0, 0.828315577645291, 0.884376620683373
 41, 0.03, 0.0727272727272727, 0, 0.829316161901488, 0.88535182769029
 42, 0.03, 0.0909090909090909, 0, 0.830601179549436, 0.886603987279998
 43, 0.03, 0.109090909090909, 0, 0.83216955700488, 0.888131856530819
 44, 0.03, 0.127272727272727, 0, 0.834019999653253, 0.889933919122578
 45, 0.03, 0.145454545454545, 0, 0.836150998114651, 0.892008421801229
 46, 0.03, 0.163636363636364, 0, 0.838560837688664, 0.894353293178492
 47, 0.03, 0.181818181818182, 0, 0.841247612326247, 0.896966329980244
 48, 0.03, 0.2, 0, 0.844209232926152, 0.899844882853007
