 1, 0, 0, 0, -7.12372561995834e-6, -3.30131312011176e-7
 2, 0, 0.0181818181818181, 0, -7.02277492625843e-6, -1.63144266257008e-6
 3, 0, 0.0363636363636363, 0, -6.9603414520755e-6, -6.52883970715487e-6
 4, 0, 0.0545454545454545, 0, -6.85664640792167e-6, -1.47011859385381e-5
 5, 0, 0.0727272727272727, 0, -6.71221753591284e-6, -2.61632229039904e-5
 6, 0, 0.0909090909090909, 0, -6.52781419490977e-6, -4.09344237086548e-5
 7, 0, 0.109090909090909, 0, -6.3045783740365e-6, -5.90392362073189e-5
 8, 0, 0.127272727272727, 0, -6.04389282907921e-6, -8.05052908071571e-5
 9, 0, 0.145454545454545, 0, -5.74751183437563e-6, -1.05361696524906e-4
 10, 0, 0.163636363636364, 0, -5.41765000005723e-6, -1.33640044763835e-4
 11, 0, 0.181818181818182, 0, -5.05700522201648e-6, -1.65367681864122e-4
 12, 0, 0.2, 0, -4.6687975459329e-6, -2.00572932840173e-4
 13, 0.01, 0, 0, -9.98119843045878e-6, -1.75221667978628e-6
 14, 0.01, 0.0181818181818181, 0, -1.0065701780102e-5, -3.26952988224843e-6
 15, 0.01, 0.0363636363636363, 0, -1.03173040985118e-5, -7.82634550714223e-6
 16, 0.01, 0.0545454545454545, 0, -1.07303308884588e-5, -1.54371192271516e-5
 17, 0.01, 0.0727272727272727, 0, -1.12954871061859e-5, -2.61256627087414e-5
 18, 0.01, 0.0909090909090909, 0, -1.20001510460181e-5, -3.99244538802214e-5
 19, 0.01, 0.109090909090909, 0, -1.28286591750645e-5, -5.68726211343806e-5
 20, 0.01, 0.127272727272727, 0, -1.37627537252255e-5, -7.70154561848516e-5
 21, 0.01, 0.145454545454545, 0, -1.47822458679558e-5, -1.00403773356289e-4
 22, 0.01, 0.163636363636364, 0, -1.58653492950311e-5, -1.27087990389238e-4
 23, 0.01, 0.181818181818182, 0, -1.69895012552178e-5, -1.5712209890228e-4
 24, 0.01, 0.2, 0, -1.81319219570973e-5, -1.90551640508995e-4
 25, 0.02, 0, 0, -1.83851482085398e-5, -7.27032041910683e-6
 26, 0.02, 0.0181818181818181, 0, -1.86041439703465e-5, -8.62253958684019e-6
 27, 0.02, 0.0363636363636363, 0, -1.92585796692235e-5, -1.268418035645e-5
 28, 0.02, 0.0545454545454545, 0, -2.03408067591607e-5, -1.94700140713545e-5
 29, 0.02, 0.0727272727272727, 0, -2.18381323405292e-5, -2.90044273817031e-5
 30, 0.02, 0.0909090909090909, 0, -2.37329498673121e-5, -4.13214015911643e-5
 31, 0.02, 0.109090909090909, 0, -2.60026766942006e-5, -5.64613377141527e-5
 32, 0.02, 0.127272727272727, 0, -2.86200658418063e-5, -7.44728259576645e-5
 33, 0.02, 0.145454545454545, 0, -3.15534368414043e-5, -9.54107765919727e-5
 34, 0.02, 0.163636363636364, 0, -3.47668513328301e-5, -1.19329795625546e-4
 35, 0.02, 0.181818181818182, 0, -3.82205827966982e-5, -1.46293116186824e-4
 36, 0.02, 0.2, 0, -4.18715331304116e-5, -1.76352170603551e-4
 37, 0.03, 0, 0, -3.16347022926382e-5, -1.6725002958696e-5
 38, 0.03, 0.0181818181818181, 0, -3.19211733580657e-5, -1.79259056535144e-5
 39, 0.03, 0.0363636363636363, 0, -3.27787936314076e-5, -2.15311783155741e-5
 40, 0.03, 0.0545454545454545, 0, -3.42021654276289e-5, -2.75486109538852e-5
 41, 0.03, 0.0727272727272727, 0, -3.618218597781e-5, -3.59912832724494e-5
 42, 0.03, 0.0909090909090909, 0, -3.87059902324059e-5, -4.68748202086009e-5
 43, 0.03, 0.109090909090909, 0, -4.17570078783951e-5, -6.02192871405489e-5
 44, 0.03, 0.127272727272727, 0, -4.53144236079992e-5, -7.60500576605353e-5
 45, 0.03, 0.145454545454545, 0, -4.93533750177212e-5, -9.4390667924695e-5
 46, 0.03, 0.163636363636364, 0, -5.38448319581562e-5, -1.15264713389442e-4
 47, 0.03, 0.181818181818182, 0, -5.87551416583816e-5
 48, 0.03, 0.2, 0, -6.40464523408875e-5
