1, 0.06, -0.05, 0, -2.34759384959034e-5
2, 0.06, -0.0333333333333333, 0, -2.30212884059169e-5
3, 0.06, -0.0166666666666667, 0, -2.27489206952269e-5
4, 0.06, 6.93889390390723e-18, 0, -2.26581987353094e-5
5, 0.06, 0.0166666666666667, 0, -2.27489206931065e-5
6, 0.06, 0.0333333333333333, 0, -2.30212884002626e-5
7, 0.06, 0.05, 0, -2.34759384980238e-5
8, 0.063, -0.05, 0, -1.79828098139931e-5
9, 0.063, -0.0333333333333333, 0, -1.75206541399686e-5
10, 0.063, -0.0166666666666667, 0, -1.7243807155732e-5
11, 0.063, 6.93889390390723e-18, 0, -1.71516023281684e-5
12, 0.063, 0.0166666666666667, 0, -1.72438071585592e-5
13, 0.063, 0.0333333333333333, 0, -1.7520654138555e-5
14, 0.063, 0.05, 0, -1.79828098125796e-5
15, 0.066, -0.05, 0, -1.31011993799645e-5
16, 0.066, -0.0333333333333333, 0, -1.26330459399997e-5
17, 0.066, -0.0166666666666667, 0, -1.23526287456161e-5
18, 0.066, 6.93889390390723e-18, 0, -1.22592389395021e-5
19, 0.066, 0.0166666666666667, 0, -1.23526287470296e-5
20, 0.066, 0.0333333333333333, 0, -1.26330459407064e-5
21, 0.066, 0.05, 0, -1.31011993827917e-5
22, 0.069, -0.05, 0, -8.92091087676617e-6
23, 0.069, -0.0333333333333333, 0, -8.45011801672906e-6
24, 0.069, -0.0166666666666667, 0, -8.16822215632223e-6
25, 0.069, 6.93889390390723e-18, 0, -8.07435091175556e-6
26, 0.069, 0.0166666666666667, 0, -8.16822215632223e-6
27, 0.069, 0.0333333333333333, 0, -8.45011800966115e-6
28, 0.069, 0.05, 0, -8.92091087676617e-6
29, 0.072, -0.05, 0, -5.52971005364723e-6
30, 0.072, -0.0333333333333333, 0, -5.05771997944959e-6
31, 0.072, -0.0166666666666667, 0, -4.77522685886336e-6
32, 0.072, 6.93889390390723e-18, 0, -4.68117945369366e-6
33, 0.072, 0.0166666666666667, 0, -4.77522685815657e-6
34, 0.072, 0.0333333333333333, 0, -5.05771998722428e-6
35, 0.072, 0.05, 0, -5.52971005011328e-6
36, 0.075, -0.05, 0, -3.0028798118944e-6
37, 0.075, -0.0333333333333333, 0, -2.53189303916226e-6
38, 0.075, -0.0166666666666667, 0, -2.25010298437873e-6
39, 0.075, 6.93889390390723e-18, 0, -2.15630965315527e-6
40, 0.075, 0.0166666666666667, 0, -2.25010298720589e-6
41, 0.075, 0.0333333333333333, 0, -2.53189303704189e-6
42, 0.075, 0.05, 0, -3.00287981330798e-6
43, 0.078, -0.05, 0, -1.41536003156794e-6
44, 0.078, -0.0333333333333333, 0, -9.47740886590791e-7
45, 0.078, -0.0166666666666667, 0, -6.68027981049439e-7
46, 0.078, 6.93889390390723e-18, 0, -5.74936433610136e-7
47, 0.078, 0.0166666666666667, 0, -6.68027981756229e-7
48, 0.078, 0.0333333333333333, 0, -9.47740888004372e-7
49, 0.078, 0.05, 0, -1.41536002874078e-6
50, 0.081, -0.05, 0, -8.31483234705706e-7
51, 0.081, -0.0333333333333333, 0, -3.69312064756883e-7
52, 0.081, -0.0166666666666667, 0, -9.30411632859795e-8
53, 0.081, 6.93889390390723e-18, 0, -1.11400553344945e-9
54, 0.081, 0.0166666666666667, 0, -9.30411590452399e-8
55, 0.081, 0.0333333333333333, 0, -3.69312066877252e-7
56, 0.081, 0.05, 0, -8.31483233998916e-7
57, 0.084, -0.05, 0, -1.31533470494443e-6
58, 0.084, -0.0333333333333333, 0, -8.6096018614951e-7
59, 0.084, -0.0166666666666667, 0, -5.8951138967522e-7
60, 0.084, 6.93889390390723e-18, 0, -4.99223467922291e-7
61, 0.084, 0.0166666666666667, 0, -5.89511395329539e-7
62, 0.084, 0.0333333333333333, 0, -8.6096018756309e-7
63, 0.084, 0.05, 0, -1.31533471201233e-6
64, 0.087, -0.05, 0, -2.92649950979413e-6
65, 0.087, -0.0333333333333333, 0, -2.48214418834197e-6
66, 0.087, -0.0166666666666667, 0, -2.21682951721075e-6
67, 0.087, 6.93889390390723e-18, 0, -2.12861294393982e-6
68, 0.087, 0.0166666666666667, 0, -2.21682951862433e-6
69, 0.087, 0.0333333333333333, 0, -2.48214418410123e-6
70, 0.087, 0.05, 0, -2.92649951332808e-6
71, 0.09, -0.05, 0, -5.72156329874719e-6
72, 0.09, -0.0333333333333333, 0, -5.28993521275783e-6
73, 0.09, -0.0166666666666667, 0, -5.0318293235854e-6
74, 0.09, 6.93889390390723e-18, 0, -4.94680427813431e-6
75, 0.09, 0.0166666666666667, 0, -5.0318293165175e-6
76, 0.09, 0.0333333333333333, 0, -5.28993521205104e-6
77, 0.09, 0.05, 0, -5.72156329945398e-6
