1, 0.03, -0.04, 0, 0.821555389021124, 0.87289826440354, 0.894054128646103
2, 0.03, -0.03, 0, 0.82126231075253, 0.872606337053196, 0.893755081175402
3, 0.03, -0.02, 0, 0.821052890061603, 0.872397775509216, 0.893541163776913
4, 0.03, -0.01, 0, 0.820927205999762, 0.872272621756841, 0.893412741917258
5, 0.03, -3.46944695195361e-18, 0, 0.82088530603604, 0.872230901033203, 0.893369926746004
6, 0.03, 0.01, 0, 0.820927205999759, 0.872272621756862, 0.893412741992498
7, 0.03, 0.02, 0, 0.821052890061596, 0.872397775509303, 0.893541162761088
8, 0.03, 0.03, 0, 0.82126231075252, 0.87260633705329, 0.893755078155053
9, 0.03, 0.04, 0, 0.821555389021107, 0.872898264403821, 0.894054118419538
10, 0.03375, -0.04, 0, 0.818827367182899, 0.875563970376138, 0.891252487677819
11, 0.03375, -0.03, 0, 0.818532254442348, 0.875275173240262, 0.890954633515928
12, 0.03375, -0.02, 0, 0.818321380744878, 0.875068848548287, 0.890741906835734
13, 0.03375, -0.01, 0, 0.818194824953976, 0.874945037322363, 0.890614273747052
14, 0.03375, -3.46944695195361e-18, 0, 0.818152634426332, 0.874903764177657, 0.890571729319146
15, 0.03375, 0.01, 0, 0.818194824953975, 0.87494503732235, 0.890614273747495
16, 0.03375, 0.02, 0, 0.818321380744874, 0.875068848548396, 0.890741906836982
17, 0.03375, 0.03, 0, 0.818532254442348, 0.875275173240139, 0.890954633521939
18, 0.03375, 0.04, 0, 0.818827367182887, 0.875563970375127, 0.891252487699066
19, 0.0375, -0.04, 0, 0.81605881797479, 0.878203474916184, 0.888825345851236
20, 0.0375, -0.03, 0, 0.815761798309202, 0.877918297155605, 0.888278841348311
21, 0.0375, -0.02, 0, 0.815549562643093, 0.877714576500989, 0.88800433843456
22, 0.0375, -0.01, 0, 0.815422189719855, 0.877592316296291, 0.887857912369624
23, 0.0375, -3.46944695195361e-18, 0, 0.815379726822723, 0.87755155663322, 0.887810501671895
24, 0.0375, 0.01, 0, 0.81542218971985, 0.877592316298792, 0.887857914403576
25, 0.0375, 0.02, 0, 0.815549562643096, 0.877714576505699, 0.888004342055606
26, 0.0375, 0.03, 0, 0.8157617983092, 0.877918297153859, 0.888278839766337
27, 0.0375, 0.04, 0, 0.816058817974797, 0.878203474971273, 0.888825416181048
28, 0.04125, -0.04, 0, 0.813259550315381, 0.880621208864065, 0.88596977582821
29, 0.04125, -0.03, 0, 0.812960721647074, 0.880331507854489, 0.885674834094072
30, 0.04125, -0.02, 0, 0.812747193824977, 0.880124541052423, 0.885465542212289
31, 0.04125, -0.01, 0, 0.81261904560295, 0.880000346054975, 0.885340776627519
32, 0.04125, -3.46944695195361e-18, 0, 0.81257632427223, 0.879958945237834, 0.885299310014657
33, 0.04125, 0.01, 0, 0.812619045602949, 0.880000346054993, 0.885340776539803
34, 0.04125, 0.02, 0, 0.812747193824979, 0.88012454105225, 0.885465542204299
35, 0.04125, 0.03, 0, 0.812960721647078, 0.880331507854531, 0.885674837368413
36, 0.04125, 0.04, 0, 0.813259550315382, 0.880621208863404, 0.885969777531103
37, 0.045, -0.04, 0, 0.810436482298513, 0.881193349210819, 0.885317238016605
38, 0.045, -0.03, 0, 0.810135920225948, 0.880898279194292, 0.885021678064327
39, 0.045, -0.02, 0, 0.809921154169526, 0.880687437869735, 0.884810538871532
40, 0.045, -0.01, 0, 0.809792262971109, 0.880560902495309, 0.88468384524443
41, 0.045, -3.46944695195361e-18, 0, 0.809749293975563, 0.88051871894387, 0.884641612341852
42, 0.045, 0.01, 0, 0.809792262971107, 0.880560902495658, 0.884683845244519
43, 0.045, 0.02, 0, 0.809921154169524, 0.880687437868475, 0.884810538872095
44, 0.045, 0.03, 0, 0.81013592022595, 0.88089827919358, 0.885021678064245
45, 0.045, 0.04, 0, 0.810436482298514, 0.881193349219773, 0.885317238013857
46, 0.04875, -0.04, 0, 0.807594609746716, 0.878977151959058, 0.887435096629987
47, 0.04875, -0.03, 0, 0.807292373055425, 0.878676574582058, 0.887146746338461
48, 0.04875, -0.02, 0, 0.807076410667936, 0.878461772252583, 0.886940748781177
49, 0.04875, -0.01, 0, 0.806946801600511, 0.878332846839351, 0.886817136888297
50, 0.04875, -3.46944695195361e-18, 0, 0.806903593303555, 0.878289864138044, 0.886775930691164
51, 0.04875, 0.01, 0, 0.806946801600515, 0.878332846839589, 0.88681713688827
52, 0.04875, 0.02, 0, 0.807076410667935, 0.878461772257354, 0.886940748780866
53, 0.04875, 0.03, 0, 0.807292373055425, 0.878676574584024, 0.887146746338227
54, 0.04875, 0.04, 0, 0.807594609746713, 0.878977151955508, 0.887435096629878
55, 0.0525, -0.04, 0, 0.80473761946725, 0.876213074979187, 0.890108447066347
56, 0.0525, -0.03, 0, 0.804433753462061, 0.875908759843456, 0.889822812090954
57, 0.0525, -0.02, 0, 0.804216627019183, 0.875691313835202, 0.889618748449595
58, 0.0525, -0.01, 0, 0.804086319419282, 0.875560835898477, 0.889496294924072
59, 0.0525, -3.46944695195361e-18, 0, 0.804042878256116, 0.87551732531651, 0.889455474535889
60, 0.0525, 0.01, 0, 0.804086319419284, 0.875560835898478, 0.889496294924074
61, 0.0525, 0.02, 0, 0.804216627019182, 0.875691313836103, 0.889618748449636
62, 0.0525, 0.03, 0, 0.80443375346206, 0.875908759854251, 0.889822812090586
63, 0.0525, 0.04, 0, 0.804737619467246, 0.87621307499284, 0.890108447066526
64, 0.05625, -0.04, 0, 0.801868282250448, 0.873337501128925, 0.892892186487417
65, 0.05625, -0.03, 0, 0.801562821923596, 0.873030587621332, 0.892608400117375
66, 0.05625, -0.02, 0, 0.801344556343745, 0.872811266482788, 0.892405655798568
67, 0.05625, -0.01, 0, 0.801213565121297, 0.872679635271315, 0.892283993276952
68, 0.05625, -3.46944695195361e-18, 0, 0.801169896065884, 0.872635751836297, 0.892243436446724
69, 0.05625, 0.01, 0, 0.801213565121294, 0.872679635279504, 0.892283993277628
70, 0.05625, 0.02, 0, 0.801344556343743, 0.872811266483133, 0.892405655798555
71, 0.05625, 0.03, 0, 0.801562821923596, 0.873030587634722, 0.89260840011819
72, 0.05625, 0.04, 0, 0.801868282250455, 0.873337501085661, 0.892892186484821
73, 0.06, -0.04, 0, 0.798988716714905, 0.870419449564859, 0.895713738894487
74, 0.06, -0.03, 0, 0.798681688789468, 0.870110275171983, 0.895431450653685
75, 0.06, -0.02, 0, 0.798462303102737, 0.869889325748294, 0.895229776065935
76, 0.06, -0.01, 0, 0.798330639658806, 0.86975671561278, 0.895108754571978
77, 0.06, -3.46944695195361e-18, 0, 0.798286746502623, 0.869712511879787, 0.895068411051916
78, 0.06, 0.01, 0, 0.798330639658808, 0.869756715610284, 0.895108754572478
79, 0.06, 0.02, 0, 0.798462303102738, 0.869889325741281, 0.89522977606777
80, 0.06, 0.03, 0, 0.798681688789437, 0.870110275286914, 0.895431450655739
81, 0.06, 0.04, 0, 0.798988716714891, 0.870419449647445, 0.895713738894155
